#Document title: Votes
#Rows: 2234, Columns: 33
#Legislative period: 2012-2013
#house;legislative-period;session-number;date of vote;dossier nummer;onder nummer;type;outcome;stemmings type;bron amendement op OB;link amendement HTML op PM;link stemming XML op PM;link stemming in context HTML op PM;bron stemming op OB;nl.p.50plus;nl.p.cda;nl.p.cu;nl.p.d66;nl.p.gl;nl.p.osf;nl.p.pvda;nl.p.pvdd;nl.p.pvv;nl.p.sgp;nl.p.sp;nl.p.vvd;indiener 1, naam volgens stemming;indiener 1, id volgens stemming;indiener 1, partij;indiener 2, naam volgens stemming;indiener 2, id volgens stemming;indiener 2, partij;titel document volgens stemming
commons;2012-2013;75;2013-04-16;29659;111;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29659-111.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-31.1.5.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-31?view=html#nl.proc.ob.d.h-tk-20122013-75-31.1.5.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-31.html;aye;aye;aye;aye;aye;;aye;aye;no;aye;no;no;Van Veldhoven;nl.m.03191;nl.p.d66;Dik-Faber;nl.m.03331;nl.p.cu;motie-Van Veldhoven/Dik-Faber ( 29659, nr. 111, was nr. 110)
commons;2012-2013;75;2013-04-16;29659;107;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29659-107.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-31.1.5.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-31?view=html#nl.proc.ob.d.h-tk-20122013-75-31.1.5.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-31.html;aye;no;aye;aye;aye;;aye;aye;aye;no;aye;no;Klaver;nl.m.03226;nl.p.gl;;;;de motie-Klaver over het bespreken van de verkoop met terreinbeherende organisaties ( 29659, nr. 107),
commons;2012-2013;75;2013-04-16;33467;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/33467;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-14.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-14?view=html#nl.proc.ob.d.h-tk-20122013-75-14.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-14.html;aye;aye;aye;aye;no;;aye;no;no;aye;no;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Goedkeuring van de op 29 juni 2012 te Tegucigalpa tot stand gekomen Overeenkomst waarbij een associatie tot stand wordt gebracht tussen de Europese Unie en haar lidstaten, enerzijds, en Midden-Amerika, anderzijds (Trb. 2012, 163) (33467)
commons;2012-2013;75;2013-04-16;29683;160;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29683-160.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32?view=html#nl.proc.ob.d.h-tk-20122013-75-32.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-32.html;no;no;no;no;aye;;no;aye;no;no;aye;no;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over een parlementair onderzoek naar het beleid rond Q-koorts ( 29683, nr. 160),
commons;2012-2013;75;2013-04-16;29683;158;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29683-158.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32?view=html#nl.proc.ob.d.h-tk-20122013-75-32.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-32.html;no;no;no;no;aye;;no;aye;no;no;aye;no;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over een schadefonds ten behoeve van slachtoffers van de Q-koortsepidemie ( 29683, nr. 158),
commons;2012-2013;75;2013-04-16;683;149;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-683-149.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-28.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-28?view=html#nl.proc.ob.d.h-tk-20122013-75-28.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-28.html;aye;no;no;aye;aye;;no;aye;aye;no;aye;no;Van Gerven;nl.m.03116;nl.p.sp;Thieme;nl.m.03100;nl.p.pvdd;motie-Van Gerven/Thieme ( 29 683, nr. 149)
commons;2012-2013;75;2013-04-16;29683;147;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29683-147.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-28.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-28?view=html#nl.proc.ob.d.h-tk-20122013-75-28.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-28.html;no;aye;no;no;no;;no;no;no;aye;no;aye;Lodders;nl.m.03251;nl.p.vvd;;;;de motie-Lodders over een ophokgebod tijdens de vogeltrek ( 29683, nr. 147),
commons;2012-2013;75;2013-04-16;30174;26;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30174-26.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30174-26?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26?view=html#nl.proc.ob.d.h-tk-20122013-75-26.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-26.html;no;no;no;no;no;;no;no;aye;no;no;no;Bosma;nl.m.03127;nl.p.pvv;;;;amendement-Bosma (stuk nr. 26, I)
commons;2012-2013;75;2013-04-16;30174;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-30174-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30174-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26?view=html#nl.proc.ob.d.h-tk-20122013-75-26.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-26.html;aye;aye;aye;aye;aye;;aye;aye;no;aye;aye;aye;Anker;;;Schinkelshoek;;;amendement-Anker/Schinkelshoek (stuk nr. 20, I)
commons;2012-2013;75;2013-04-16;30174;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30174-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-30174-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26?view=html#nl.proc.ob.d.h-tk-20122013-75-26.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-26.html;no;aye;aye;no;no;;no;no;no;aye;no;aye;Schinkelshoek;;;;;;amendement-Schinkelshoek (stuk nr. 18, I)
commons;2012-2013;75;2013-04-16;30174;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/30174;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26.1.15.3.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-26?view=html#nl.proc.ob.d.h-tk-20122013-75-26.1.15.3.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-26.html;aye;no;no;aye;aye;;aye;aye;aye;no;aye;no;;;;;;;Aan de orde zijn de stemmingenin verband met het Voorstel van wet van de leden Heijnen, Voortman en Schouw houdende verklaring dat er grond bestaat een voorstel in overweging te nemen tot verandering in de Grondwet, strekkende tot opneming van bepalingen inzake het correctief referendum (30174)
commons;2012-2013;75;2013-04-16;29389;51;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29389-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-33.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-33?view=html#nl.proc.ob.d.h-tk-20122013-75-33.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-33.html;aye;no;no;no;no;;no;aye;aye;no;aye;no;Leijten;nl.m.03095;nl.p.sp;;;;de motie-Leijten over het uitstellen van extramuraliseren van zorgzwaartepakket 3 ( 29389, nr. 51),
commons;2012-2013;75;2013-04-16;31288;340;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31288-340.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-12.1.28.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-12?view=html#nl.proc.ob.d.h-tk-20122013-75-12.1.28.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-12.html;aye;aye;aye;aye;aye;;no;aye;no;aye;aye;no;Rog;nl.m.03321;nl.p.cda;;;;de motie-Rog over een mogelijkheid om te stoppen met het experiment ( 31288, nr. 340).
commons;2012-2013;75;2013-04-16;33608;1;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33608-1.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-35.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-35?view=html#nl.proc.ob.d.h-tk-20122013-75-35.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-35.html;aye;no;no;aye;aye;;no;aye;aye;no;aye;no;Agema;nl.m.03048;nl.p.pvv;;;;de motie-Agema over de Agemagelden ( 33608, nr. 1).
commons;2012-2013;75;2013-04-16;33219;18;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-18.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33219-18?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.9.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.9.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;no;no;no;no;no;;no;no;aye;aye;no;no;Bosma;nl.m.03127;nl.p.pvv;;;;amendement-Bosma (stuk nr. 18)
commons;2012-2013;75;2013-04-16;33219;25;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-25.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33219-25?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.12.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.12.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;aye;no;aye;aye;;aye;aye;no;no;aye;aye;Oosenbrug;nl.m.03380;nl.p.pvda;;;;amendement-Oosenbrug (stuk nr. 25, I)
commons;2012-2013;75;2013-04-16;33219;20;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-20.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33219-20?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Litjens;nl.m.03306;nl.p.vvd;;;;amendement-Litjens (stuk nr. 20)
commons;2012-2013;75;2013-04-16;33219;19;amendement;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-19.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33219-19?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.18.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.18.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Litjens;nl.m.03306;nl.p.vvd;;;;amendement-Litjens (stuk nr. 19)
commons;2012-2013;75;2013-04-16;33219;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/33219;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.21.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.21.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;aye;aye;aye;aye;;aye;aye;no;aye;aye;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het wetsvoorstel Nieuwe regels voor een basisregistratie personen (Wet basisregistratie personen) (33219),
commons;2012-2013;75;2013-04-16;33219;22;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-22.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.24.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.24.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;no;no;aye;aye;;aye;aye;aye;no;no;aye;Schouw;nl.m.03025;nl.p.d66;;;;de motie-Schouw c.s. over de automatische gegevensverstrekking uit de GBA. ( 33219, nr. 22).
commons;2012-2013;75;2013-04-16;29389;50;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29389-50.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-33.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-33?view=html#nl.proc.ob.d.h-tk-20122013-75-33.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-33.html;no;no;no;no;no;;no;aye;aye;no;aye;no;Agema;nl.m.03048;nl.p.pvv;;;;de motie-Agema over het niet afschaffen van de verzorgingstehuizen ( 29389, nr. 50),
commons;2012-2013;75;2013-04-16;31015;87;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31015-87.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-34.1.11.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-34?view=html#nl.proc.ob.d.h-tk-20122013-75-34.1.11.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-34.html;aye;aye;aye;aye;aye;;aye;aye;aye;aye;aye;aye;Bergkamp;nl.m.03349;nl.p.d66;;;;de motie-Bergkamp over slachtoffers van kinderverwaarlozing ( 31015, nr. 87),
commons;2012-2013;75;2013-04-16;31015;89;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-31015-89.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-34.1.8.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-34?view=html#nl.proc.ob.d.h-tk-20122013-75-34.1.8.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-34.html;aye;no;aye;no;aye;;no;aye;aye;aye;aye;no;Kooiman;nl.m.03231;nl.p.sp;;;;motie-Kooiman ( 31015, nr. 89, was nr. 86)
commons;2012-2013;75;2013-04-16;29683;163;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-29683-163.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32.1.15.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-32?view=html#nl.proc.ob.d.h-tk-20122013-75-32.1.15.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-32.html;aye;no;aye;aye;aye;;no;aye;no;no;no;no;Krol;nl.m.03305;nl.p.50plus;Schouw;nl.m.03025;nl.p.d66;motie-Krol/Schouw ( 29683, nr. 163, was nr. 161)
commons;2012-2013;75;2013-04-16;27923;160;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27923-160.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11.1.26.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11?view=html#nl.proc.ob.d.h-tk-20122013-75-11.1.26.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-11.html;aye;aye;aye;aye;aye;;no;aye;no;aye;aye;no;Rog;nl.m.03321;nl.p.cda;;;;de motie-Rog over investeringen onafhankelijk van modernisering van arbeidsvoorwaarden ( 27923, nr. 160),
commons;2012-2013;75;2013-04-16;27923;161;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-27923-161.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11.1.29.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11?view=html#nl.proc.ob.d.h-tk-20122013-75-11.1.29.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-11.html;aye;aye;aye;aye;aye;;aye;no;aye;aye;no;aye;Bisschop;nl.m.03353;nl.p.sgp;Rog;nl.m.03321;nl.p.cda;de motie-Bisschop/Rog over overleg met de HBO-raad ( 27923, nr. 161),
commons;2012-2013;75;2013-04-16;27923;162;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-27923-162.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11.1.32.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-11?view=html#nl.proc.ob.d.h-tk-20122013-75-11.1.32.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-11.html;aye;no;aye;aye;no;;no;no;no;no;no;no;Van Meenen;nl.m.03350;nl.p.d66;;;;de motie-Van Meenen over een lesbevoegdheid voor leraren met een pabo-diploma ( 27923, nr. 162),
commons;2012-2013;75;2013-04-16;33219;13;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-33219-13.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-33219-13?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27.1.6.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-27?view=html#nl.proc.ob.d.h-tk-20122013-75-27.1.6.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-27.html;aye;aye;aye;aye;aye;;no;aye;aye;no;aye;no;Schouw;nl.m.03025;nl.p.d66;;;;amendement-Schouw (stuk nr. 13)
commons;2012-2013;75;2013-04-16;32203;;wetsvoorstel;accepted;fractie;https://zoek.officielebekendmakingen.nl/dossier/32203;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-18.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-18?view=html#nl.proc.ob.d.h-tk-20122013-75-18.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-18.html;aye;no;no;aye;aye;;aye;aye;aye;no;aye;aye;;;;;;;Aan de orde zijn de stemmingenin verband met het Voorstel van wet van de leden Schouw en De Wit tot wijziging van het Wetboek van Strafrecht in verband met het laten vervallen van het verbod op godslastering (32203)
commons;2012-2013;75;2013-04-16;950;55;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-950-55.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20.1.13.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20?view=html#nl.proc.ob.d.h-tk-20122013-75-20.1.13.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-20.html;aye;aye;no;aye;aye;;aye;aye;no;no;aye;aye;Van Weyenberg;nl.m.03351;nl.p.d66;;;;motie-Van Weyenberg c.s. ( 30 950, nr. 55)
commons;2012-2013;75;2013-04-16;30950;56;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30950-56.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20.1.16.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20?view=html#nl.proc.ob.d.h-tk-20122013-75-20.1.16.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-20.html;aye;aye;aye;aye;aye;;no;aye;no;no;aye;no;Van Weyenberg;nl.m.03351;nl.p.d66;;;;de motie-Van Weyenberg over monitoring van discriminatie op de arbeidsmarkt ( 30950, nr. 56).
commons;2012-2013;75;2013-04-16;30950;53;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30950-53.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20.1.10.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20?view=html#nl.proc.ob.d.h-tk-20122013-75-20.1.10.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-20.html;no;no;no;no;no;;no;no;aye;no;no;no;Van Klaveren;nl.m.03217;nl.p.pvv;;;;de motie-Van Klaveren over intrekken van de Wet gemeentelijke antidiscriminatievoorzieningen ( 30950, nr. 53),
commons;2012-2013;75;2013-04-16;30950;52;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30950-52.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20?view=html#nl.proc.ob.d.h-tk-20122013-75-20.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-20.html;no;no;no;no;no;;no;no;aye;aye;no;no;Van Klaveren;nl.m.03217;nl.p.pvv;;;;de motie-Van Klaveren over een verband tussen eergerelateerd geweld en de islam ( 30950, nr. 52),
commons;2012-2013;75;2013-04-16;30950;51;motie;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-30950-51.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-20?view=html#nl.proc.ob.d.h-tk-20122013-75-20.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-20.html;aye;no;no;no;aye;;no;aye;no;no;aye;no;Karabulut;nl.m.03102;nl.p.sp;;;;de motie-Karabulut over opstellen van een zwarte lijst van bedrijven ( 30950, nr. 51),
commons;2012-2013;75;2013-04-16;31753;61;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-31753-61.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-10.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-10?view=html#nl.proc.ob.d.h-tk-20122013-75-10.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-10.html;aye;aye;aye;no;no;;aye;no;aye;aye;no;aye;Van der Steur;nl.m.03205;nl.p.vvd;Recourt;nl.m.03242;nl.p.pvda;"de motie-Van der Steur/Recourt over ervaring opdoen met ""no cure, no pay"" in enige vorm ( 31753, nr. 61)."
commons;2012-2013;75;2013-04-16;29544;443;motie;accepted;fractie;https://zoek.officielebekendmakingen.nl/kst-29544-443.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-19.1.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-75-19?view=html#nl.proc.ob.d.h-tk-20122013-75-19.1.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-75-19.html;aye;aye;aye;aye;aye;;aye;aye;aye;aye;no;aye;Van Weyenberg;nl.m.03351;nl.p.d66;;;;de motie-Van Weyenberg over ondernemerschap als onderdeel van de aanpak jeugdwerkloosheid ( 29544, nr. 443).
commons;2012-2013;77;2013-04-18;19637;1653;motie;rejected;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-19637-1653.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-77-7.1.5.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-77-7?view=html#nl.proc.ob.d.h-tk-20122013-77-7.1.5.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-77-7.html;;;;;;;;;;;;;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over het uitspreken van het volledige vertrouwen in de staatssecretaris van Veiligheid en Justitie ( 19637, nr. 1653).
commons;2012-2013;77;2013-04-18;19637;1653;motie;rejected;transformer-problem;https://zoek.officielebekendmakingen.nl/kst-19637-1653.html;;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-77-7.1.9.4.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-77-7?view=html#nl.proc.ob.d.h-tk-20122013-77-7.1.9.4.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-77-7.html;;;;;;;;;;;;;Thieme;nl.m.03100;nl.p.pvdd;;;;de motie-Thieme over het uitspreken van het volledige vertrouwen in de staatssecretaris van Veiligheid en Justitie ( 19637, nr. 1653).
commons;2012-2013;78;2013-04-23;32528;10;amendement;rejected;fractie;https://zoek.officielebekendmakingen.nl/kst-32528-10.html;http://resolver.politicalmashup.nl/nl.parldoc.d.kst-32528-10?view=html;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-78-15.1.7.1;http://resolver.politicalmashup.nl/nl.proc.ob.d.h-tk-20122013-78-15?view=html#nl.proc.ob.d.h-tk-20122013-78-15.1.7.1;https://zoek.officielebekendmakingen.nl/h-tk-20122013-78-15.html;aye;no;aye;aye;aye;;no;aye;no;no;aye;no;Schouw;nl.m.03025;nl.p.d66;Gesthuizen;nl.m.03103;nl.p.sp;amendement-Schouw/Gesthuizen (stuk nr. 10, I)
